"","zmixzv","metadepth","st_28","st_73","max_depth","mean_depth"
"1",1.43677947940842,1,3.11527414201601,3.11527414201495,2,1
"2",0.991694099863919,1,13.752551575488,13.7525515754907,4,1
"3",1.98338819972784,1,5.32745370802385,5.32745370803007,4,1
"4",0.672159089368834,1,35.3800878110831,35.3800878110858,4,2
"5",1.34431817873767,1,22.3906026952545,22.3906026952534,4,2
"6",0.826446095738503,1,20.7531717026077,20.7531717026172,6,1
"7",1.65289219147701,1,12.1626594660352,12.1626594660461,6,1
"8",2.47933828721551,1,4.86040961563574,4.86040961564407,6,1
"9",0.560979734080932,1,46.7509743484427,46.7509743484193,6,2
"10",1.12195946816186,1,38.8885833109456,38.8885833109163,6,2
"11",1.6829392022428,1,24.3475703479402,24.3475703479094,6,2
"12",0.440196851193582,1,73.3129368019489,73.3129368019454,6,3
"13",0.880393702387165,1,72.3395775042821,72.3395775042628,6,3
"14",1.32059055358075,1,57.0392527280978,57.0392527280957,6,3
"15",0.722334989640942,1,26.9196727487246,26.919672748737,8,1
"16",1.44466997928188,1,18.9046657910503,18.9046657910613,8,1
"17",2.16700496892283,1,10.4286455633178,10.4286455633332,8,1
"18",2.88933995856377,1,4.34950663872251,4.3495066387394,8,1
"19",0.496799268946713,1,55.6366508684676,55.6366508684631,8,2
"20",0.993598537893425,1,50.7946971143753,50.7946971143707,8,2
"21",1.49039780684014,1,38.5747400596232,38.5747400595967,8,2
"22",1.98719707578685,1,23.2320252662404,23.2320252662183,8,2
"23",0.390773111516066,1,84.3740299405514,84.3740299405571,8,3
"24",0.781546223032131,1,87.9245044871304,87.9245044871438,8,3
"25",1.1723193345482,1,78.8246979148604,78.8246979148593,8,3
"26",1.56309244606426,1,58.6669960978522,58.6669960979013,8,3
"27",0.327596492182525,1,112.069451966752,112.069451966732,8,4
"28",0.655192984365051,1,126.458829551153,126.458829551143,8,4
"29",0.982789476547576,1,125.244041915721,125.244041915705,8,4
"30",1.3103859687301,1,105.97231736928,105.972317369273,8,4
"31",0.653571377609699,1,32.1309181120667,32.1309181120504,10,1
"32",1.3071427552194,1,24.8481594432044,24.8481594431912,10,1
"33",1.9607141328291,1,16.1270457173863,16.1270457173769,10,1
"34",2.61428551043879,1,8.54788533074481,8.54788533070822,10,1
"35",3.26785688804849,1,3.76676932436478,3.76676932434827,10,1
"36",0.447661204053374,1,64.4462339171151,64.4462339171195,10,2
"37",0.895322408106749,1,62.2851332424883,62.2851332424913,10,2
"38",1.34298361216012,1,52.2858081617589,52.2858081617532,10,2
"39",1.7906448162135,1,37.2606111891815,37.2606111891785,10,2
"40",2.23830602026687,1,22.3565854926775,22.3565854927112,10,2
"41",0.357673058473318,1,93.6374699246114,93.6374699246186,10,3
"42",0.715346116946635,1,100.518934458679,100.51893445869,10,3
"43",1.07301917541995,1,95.472793445463,95.4727934454704,10,3
"44",1.43069223389327,1,78.9487922372117,78.9487922372603,10,3
"45",1.78836529236659,1,56.6809710923208,56.680971092293,10,3
"46",0.299689426043327,1,123.249475798886,123.249475798948,10,4
"47",0.599378852086655,1,141.692534953581,141.692534953582,10,4
"48",0.899068278129982,1,145.916352888105,145.916352888109,10,4
"49",1.19875770417331,1,133.114442355693,133.114442355727,10,4
"50",1.49844713021664,1,107.928257168429,107.928257168476,10,4
"51",0.260972223901955,1,151.177497180098,151.177497180016,10,5
"52",0.260972223901955,3,171.22037164747,171.220371647348,10,5
"53",0.521944447803911,1,181.910336490203,181.910336490079,10,5
"54",0.521944447803911,3,189.416048185994,189.416048185873,10,5
"55",0.782916671705866,1,197.660513316461,197.660513316353,10,5
"56",0.782916671705866,3,196.148567897804,196.148567897758,10,5
"57",1.04388889560782,1,192.422732887934,192.422732887858,10,5
"58",1.04388889560782,3,183.631338847792,183.631338847712,10,5
"59",1.30486111950978,1,169.105990284328,169.105990284256,10,5
"60",1.30486111950978,3,154.957877684546,154.957877684476,10,5
"61",0.605640053797782,1,36.4960518164529,36.4960518164482,12,1
"62",1.21128010759556,1,29.9244206293597,29.924420629351,12,1
"63",1.81692016139335,1,21.3362159547396,21.3362159547438,12,1
"64",2.42256021519113,1,12.9957504716814,12.9957504716449,12,1
"65",3.02820026898891,1,6.82732181178468,6.8273218117458,12,1
"66",3.63384032278669,1,3.19745045925019,3.1974504592448,12,1
"67",0.4099046247619,1,72.802564949528,72.802564949511,12,2
"68",0.8198092495238,1,73.1044333698823,73.1044333698691,12,2
"69",1.2297138742857,1,65.249654569511,65.2496545694946,12,2
"70",1.6396184990476,1,51.1156191813601,51.1156191813855,12,2
"71",2.0495231238095,1,35.3335363143982,35.3335363143916,12,2
"72",2.4594277485714,1,21.4040892417091,21.4040892417393,12,2
"73",0.330176032035549,1,103.173701298639,103.173701298701,12,3
"74",0.660352064071097,1,113.298859370262,113.298859370306,12,3
"75",0.990528096106646,1,111.831563168519,111.831563168581,12,3
"76",1.32070412814219,1,98.3718213129109,98.3718213129752,12,3
"77",1.65088016017774,1,77.8468565199698,77.8468565200445,12,3
"78",1.98105619221329,1,55.1012128931817,55.1012128932566,12,3
"79",0.279594226319612,1,132.772045371541,132.772045371552,12,4
"80",0.559188452639224,1,154.483395590157,154.483395590174,12,4
"81",0.838782678958836,1,162.782534116236,162.782534116245,12,4
"82",1.11837690527845,1,154.458022082286,154.458022082339,12,4
"83",1.39797113159806,1,133.689488737042,133.689488737051,12,4
"84",1.67756535791767,1,105.303350505564,105.303350505581,12,4
"85",0.243016951703895,1,162.60144185345,162.601441853471,12,5
"86",0.243016951703895,3,184.863808962379,184.863808962324,12,5
"87",0.486033903407789,1,197.25172013289,197.251720132848,12,5
"88",0.486033903407789,3,206.822312519777,206.822312519816,12,5
"89",0.729050855111684,1,217.899334380351,217.89933438029,12,5
"90",0.729050855111684,3,218.700087840735,218.700087840704,12,5
"91",0.972067806815578,1,218.394310761858,218.394310761904,12,5
"92",0.972067806815578,3,212.227469443535,212.227469443579,12,5
"93",1.21508475851947,1,201.714753333593,201.714753333622,12,5
"94",1.21508475851947,3,190.340611539485,190.340611539514,12,5
"95",1.45810171022337,1,171.817818164994,171.817818164972,12,5
"96",1.45810171022337,3,157.179401729071,157.179401729031,12,5
"97",0.216908147625608,1,190.50037728408,190.500377284093,12,6
"98",0.216908147625608,3,219.59695348944,219.596953489519,12,6
"99",0.433816295251216,1,238.02499909427,238.024999094387,12,6
"100",0.433816295251216,3,253.089045452771,253.089045452787,12,6
"101",0.650724442876824,1,271.869370034918,271.869370035013,12,6
"102",0.650724442876824,3,277.014068802441,277.014068802508,12,6
"103",0.867632590502432,1,283.214883847352,283.214883847451,12,6
"104",0.867632590502432,3,279.896587164622,279.896587164691,12,6
"105",1.08454073812804,1,273.810463035308,273.81046303536,12,6
"106",1.08454073812804,3,263.383386371803,263.38338637186,12,6
"107",1.30144888575365,1,246.418281876339,246.41828187634,12,6
"108",1.30144888575365,3,230.439450191389,230.439450191401,12,6
"109",0.570815374105235,1,40.1454685271565,40.1454685271584,14,1
"110",1.14163074821047,1,34.2119302660729,34.2119302660803,14,1
"111",1.71244612231571,1,25.8968279340903,25.8968279341116,14,1
"112",2.28326149642094,1,17.2075744644991,17.2075744645125,14,1
"113",2.85407687052618,1,10.1483600757708,10.1483600757791,14,1
"114",3.42489224463141,1,5.38452024431714,5.38452024431131,14,1
"115",3.99570761873665,1,2.69282404974251,2.69282404974286,14,1
"116",0.380458456985222,1,80.5622433072768,80.5622433072389,14,2
